GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),SOC(RAW)(%),*?Engine Oil Pressure(psi),*?Engine Oil Temp(°F),*?Engine Torque(Nm),*?Fuel Level(%),*?Oil Life(%),*HPCM1 19 42(V),*HPCM1 19 A1(V),*HPCM1 1C 2F(V),*HPCM1 1C 30(V),*HPCM1 1C 36(V),*HPCM1 1C 37(V),*HPCM1 24 11(V),*HPCM1 24 14(V),*HPCM1 24 16(V),*HPCM1 24 17(V),*HPCM1 24 29(V),*HPCM1 24 2B(V),*HPCM1 24 2C(V),*HPCM1 24 34(V),*HPCM1 24 87(V),*HPCM1 28 78(V),*HPCM1 28 81(V),*HPCM1 28 82(V),*HPCM1 28 83(V),*HPCM1 28 84(V),*HPCM1 28 85(V),*HPCM1 28 86(V),*HPCM1 28 AF(V),*HPCM1 28 B0(V),*HPCM1 28 BC(V),*HPCM1 28 BD(V),*HPCM1 28 BE(V),*HPCM1 28 E8(V),*HPCM1 40 D0(V),*HPCM2 13 AF(V),*HPCM2 40 E7(V),*HPCM2 41 B2(V),*HPCM2 41 B4(V),*HPCM2 41 B6(V),*HPCM2 41 B7(V),*HPCM2 43 2B(V),*HPCM2 43 2D(V),*HPCM2 43 2E(V),*HPCM2 43 56(V),*HPCM2 43 58(V),*HPCM2 43 5A(V),*HPCM2 43 5D(V),*HPCM2 43 6B(V),*HPCM2 43 6C(V),*HPCM2 43 6D(V),*HPCM2 43 6E(V),*HPCM2 43 6F(V),*HPCM2 43 73(V),*HPCM2 43 74(V),*HPCM2 43 7D(V),*HPCM2 43 7E(V),*HPCM2 43 7F(V),*HPCM2 43 B0(V),*HPCM2 43 BB(V),*HPCM2 82 B2(V),*HPCM2 82 B5(V),*HPCM2 82 B7(V),*HPCM2 83 34(V),*HPCM2 83 5A(V),*HPCM2 83 5C(V),*HPCM2 90 5C(V),*HPCM2 HV Battery Temp (V),*HPCM2 Obboard Charger Voltage(V),*HPCM2 OnBoard Charger Current Amps(A),*HPCM2 Outside Temp Filtered 1F(V),*HPCM2 Outside Temp Raw(V),*HPCM2 Power Eletronics Cooling Temp(°F),*master Commanded Throttle Pos(%),*master Control Module Voltage mode22(V),*master Distance Travel since code cleared(miles),*master Distance Travel with MIL On(miles),*master ECM 11 31  B1(B1),*master ECM 15 64  B1(B1),*master ECM 15 70  B1(B1),*master ECM 15 71  B1(B1),*master ECM 15 72  B1(B1),*master ECM 15 73  B1(B1),*master ECM 1A 2D  B1(V),*master ECM 20 3F  B1(B1),*master ECM 20 7E  B1(B1),*master ECM 28 10  B1(B1),*master ECM Amb Temp(°F),*master Engine Coolant Temp(°F),*master Engine RPM(rpm),*master Engine Torque(Nm),*master Engine Torque m1(Nm),*master Engine Torque m1%(%),*master Hybrid Pack Remaining (SOC)(%),*master Intake Air Temp IAT(°F),*master Intake Manifold Press(psi),*master Spark Advance(Deg),*master Speed(km/hr),*SOC(RAW)(%),*SOC(USABLE)(%),*Tran TCM  19 40(°F),*Tran TCM  19 41 1byte(V),*Tran TCM  19 9E 1byte(V),*Tran TCM  19 D4 1byte(V),*Tran TCM  1A 18 1byte(V),*Tran TCM  1A 1F 1byte(V),*Tran TCM  28 51 1byte(V),*Tran TCM  28 52 1byte(V),*Tran TCM  28 53 1byte(V),*Tran TCM  28 54 1byte(V)
Sat Jan 05 15:41:58 MST 2013,05-Jan-2013 15:39:35.768,-104.8674596,39.07588989,0.0,5.0,2087.699951171875,213.3,0.38136974,2.17925572,9.42528057,0.00589615,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:42:22 MST 2013,05-Jan-2013 15:39:59.515,-104.86745958,39.07588988,0.0,5.0,2087.699951171875,213.3,0.38136974,2.11115384,9.4661417,0.00841856,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:42:46 MST 2013,05-Jan-2013 15:40:23.528,-104.8674596,39.07588988,0.0,5.0,2087.699951171875,213.3,0.38136974,2.11115384,9.38441944,0.00029582,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:43:11 MST 2013,05-Jan-2013 15:40:48.689,-104.86745961,39.07588983,0.0,5.0,2087.699951171875,213.3,0.42223078,2.15201497,9.34355831,-0.00266415,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:43:35 MST 2013,05-Jan-2013 15:41:12.615,-104.86745964,39.07588982,0.0,5.656854,2087.699951171875,213.3,0.38136974,2.15201497,9.34355831,-0.00283855,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:43:59 MST 2013,05-Jan-2013 15:41:36.223,-104.86745965,39.0758898,0.0,7.2111025,2087.699951171875,213.3,0.38136974,2.11115384,9.4661417,0.00841856,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:44:23 MST 2013,05-Jan-2013 15:42:00.447,-104.86745966,39.07588975,0.0,5.656854,2087.699951171875,213.3,0.38136974,2.11115384,9.38441944,0.00029582,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:44:47 MST 2013,05-Jan-2013 15:42:24.301,-104.8674597,39.07588971,0.0,5.656854,2087.699951171875,213.3,0.38136974,2.11115384,9.42528057,0.00435674,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:45:11 MST 2013,05-Jan-2013 15:42:48.265,-104.8674597,39.07588966,0.0,5.0,2087.699951171875,213.3,0.38136974,2.07029295,9.50700283,0.01158732,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:45:35 MST 2013,05-Jan-2013 15:43:12.413,-104.86745972,39.07588962,0.0,5.656854,2087.699951171875,213.3,0.42223078,2.11115384,9.42528057,0.00452989,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:46:00 MST 2013,05-Jan-2013 15:43:37.206,-104.86745975,39.07588956,0.0,5.0,2087.699951171875,213.3,0.3405087,2.07029295,9.38441944,-0.00076556,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:46:23 MST 2013,05-Jan-2013 15:44:00.957,-104.86745978,39.0758895,0.0,3.6055512,2087.699951171875,213.3,0.3405087,2.11115384,9.42528057,0.00420123,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:46:48 MST 2013,05-Jan-2013 15:44:25.285,-104.86745982,39.07588942,0.0,2.828427,2087.699951171875,213.3,0.3405087,2.07029295,9.38441944,-0.00076556,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:47:12 MST 2013,05-Jan-2013 15:44:49.761,-104.8674599,39.07588941,0.0,2.828427,2087.699951171875,213.3,0.38136974,2.07029295,9.42528057,0.00345546,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:47:36 MST 2013,05-Jan-2013 15:45:13.826,-104.86745997,39.07588929,0.0,2.828427,2087.699951171875,213.3,0.42223078,2.07029295,9.38441944,-0.00043523,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:48:00 MST 2013,05-Jan-2013 15:45:37.688,-104.86746002,39.0758892,0.0,3.6055512,2087.699951171875,213.3,0.38136974,2.11115384,9.42528057,0.00435674,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:48:24 MST 2013,05-Jan-2013 15:46:01.383,-104.86746007,39.07588912,0.0,4.2426405,2087.699951171875,213.3,0.42223078,2.11115384,9.38441944,0.00046962,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:48:48 MST 2013,05-Jan-2013 15:46:25.514,-104.86746012,39.07588905,0.0,4.2426405,2087.699951171875,213.3,0.42223078,2.15201497,9.34355831,-0.00266415,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:49:13 MST 2013,05-Jan-2013 15:46:50.425,-104.86746015,39.07588893,0.0,3.6055512,2087.699951171875,213.3,0.46309182,2.07029295,9.19373512,-0.01919335,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:49:37 MST 2013,05-Jan-2013 15:47:14.083,-104.86746016,39.07588881,0.0,3.6055512,2087.699951171875,213.3,0.23154591,0.92618364,9.65682697,0.00818479,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:50:00 MST 2013,05-Jan-2013 15:47:37.772,-104.86746018,39.07588867,0.0,3.6055512,2087.699951171875,213.3,0.23154591,0.92618364,9.65682697,0.00818479,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:50:24 MST 2013,05-Jan-2013 15:48:00.962,-104.86746022,39.07588851,0.0,17.088007,2087.699951171875,213.3,0.27240697,0.92618364,9.53424358,-0.00414008,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:50:47 MST 2013,05-Jan-2013 15:48:23.989,-104.86746027,39.07588846,0.0,14.422205,2087.699951171875,213.3,0.27240697,0.95342433,9.53424358,-0.00386775,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:51:12 MST 2013,05-Jan-2013 15:48:49.544,-104.86746034,39.07588843,0.0,4.2426405,2087.699951171875,213.3,0.04086104,1.14410925,9.65682697,0.01027942,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:51:36 MST 2013,05-Jan-2013 15:49:13.388,-104.86746034,39.07588842,0.0,4.2426405,2087.699951171875,213.3,0,1.18497026,9.65682697,0.01076937,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:52:00 MST 2013,05-Jan-2013 15:49:37.312,-104.86746037,39.07588833,0.0,3.6055512,2087.699951171875,213.3,0,1.14410925,9.57510471,0.00199854,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:52:25 MST 2013,05-Jan-2013 15:50:01.927,-104.86746039,39.07588829,0.0,2.828427,2087.699951171875,213.3,0,1.07600749,9.65682697,0.00947791,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:52:49 MST 2013,05-Jan-2013 15:50:26.023,-104.86746037,39.07588824,0.0,3.6055512,2087.699951171875,213.3,0.04086104,1.14410925,9.61596584,0.00614327,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:53:14 MST 2013,05-Jan-2013 15:50:50.925,-104.86746034,39.0758881,0.0,2.828427,2087.699951171875,213.3,0.04086104,1.14410925,9.57510471,0.00200737,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:53:38 MST 2013,05-Jan-2013 15:51:14.689,-104.86746029,39.07588799,0.0,2.828427,2087.699951171875,213.3,-0.04086104,1.1168685,9.69768715,0.01409423,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:54:02 MST 2013,05-Jan-2013 15:51:38.729,-104.86746025,39.07588791,0.0,3.6055512,2087.699951171875,213.3,0,1.14410925,9.61596584,0.00613451,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:54:26 MST 2013,05-Jan-2013 15:52:02.704,-104.86746024,39.07588782,0.0,3.6055512,2087.699951171875,213.3,0,1.1168685,9.65682697,0.00994784,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:54:49 MST 2013,05-Jan-2013 15:52:26.375,-104.8674602,39.07588776,0.0,3.6055512,2087.699951171875,213.3,0,1.14410925,9.61596584,0.00613451,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
